run_accession	sample_accession	tax_id	scientific_name	submitted_ftp	sample_alias
ERR1662476	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662476/run2_FS854_CCTCGG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662476/run2_FS854_CCTCGG_L005_R2_005.fastq.gz	FS854
ERR1662480	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662480/run2_FS854_CCTCGG_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662480/run2_FS854_CCTCGG_L005_R2_006.fastq.gz	FS854
ERR1662482	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662482/run1_FS854_CCTCGG_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662482/run1_FS854_CCTCGG_L006_R2_005.fastq.gz	FS854
ERR1662484	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662484/run2_FS854_CCTCGG_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662484/run2_FS854_CCTCGG_L005_R2_007.fastq.gz	FS854
ERR1662485	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662485/run2_FS854_CCTCGG_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662485/run2_FS854_CCTCGG_L006_R2_007.fastq.gz	FS854
ERR1662487	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662487/run2_FS854_CCTCGG_L004_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662487/run2_FS854_CCTCGG_L004_R2_008.fastq.gz	FS854
ERR1662493	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662493/run2_FS854_CCTCGG_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662493/run2_FS854_CCTCGG_L006_R2_009.fastq.gz	FS854
ERR1662495	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662495/run2_FS854_CCTCGG_L004_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662495/run2_FS854_CCTCGG_L004_R2_010.fastq.gz	FS854
ERR1662496	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662496/run2_FS854_CCTCGG_L005_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662496/run2_FS854_CCTCGG_L005_R2_010.fastq.gz	FS854
ERR1662499	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662499/run2_FS854_CCTCGG_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662499/run2_FS854_CCTCGG_L005_R2_001.fastq.gz	FS854
ERR1662500	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662500/run2_FS854_CCTCGG_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662500/run2_FS854_CCTCGG_L006_R2_001.fastq.gz	FS854
ERR1662502	SAMEA4470841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662502/run2_FS854_CCTCGG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662502/run2_FS854_CCTCGG_L005_R2_002.fastq.gz	FS854
ERR1662507	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662507/run2_FS856_GGATGT_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662507/run2_FS856_GGATGT_L006_R2_003.fastq.gz	FS856
ERR1662510	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662510/run2_FS856_GGATGT_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662510/run2_FS856_GGATGT_L005_R2_003.fastq.gz	FS856
ERR1662514	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662514/run2_FS856_GGATGT_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662514/run2_FS856_GGATGT_L005_R2_004.fastq.gz	FS856
ERR1662516	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662516/run1_FS856_GGATGT_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662516/run1_FS856_GGATGT_L006_R2_004.fastq.gz	FS856
ERR1662517	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662517/run2_FS856_GGATGT_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662517/run2_FS856_GGATGT_L004_R2_004.fastq.gz	FS856
ERR1662520	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662520/run1_FS856_GGATGT_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662520/run1_FS856_GGATGT_L006_R2_005.fastq.gz	FS856
ERR1662521	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662521/run2_FS856_GGATGT_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662521/run2_FS856_GGATGT_L004_R2_005.fastq.gz	FS856
ERR1662522	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662522/run2_FS856_GGATGT_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662522/run2_FS856_GGATGT_L005_R2_006.fastq.gz	FS856
ERR1662529	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662529/run2_FS856_GGATGT_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662529/run2_FS856_GGATGT_L006_R2_001.fastq.gz	FS856
ERR1662530	SAMEA4470842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662530/run1_FS856_GGATGT_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662530/run1_FS856_GGATGT_L006_R2_008.fastq.gz	FS856
ERR1664676	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664676/FS844_RNA_GGACCC_L002_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664676/FS844_RNA_GGACCC_L002_R2_005.fastq.gz	FS844-RNA
ERR1664678	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664678/FS844_RNA_GGACCC_L002_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664678/FS844_RNA_GGACCC_L002_R2_009.fastq.gz	FS844-RNA
ERR1664679	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664679/FS844_RNA_GGACCC_L002_R1_011.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664679/FS844_RNA_GGACCC_L002_R2_011.fastq.gz	FS844-RNA
ERR1664680	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664680/FS844_RNA_GGACCC_L002_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664680/FS844_RNA_GGACCC_L002_R2_002.fastq.gz	FS844-RNA
ERR1664682	SAMEA4473425	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664682/FS844_RNA_GGACCC_L002_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664682/FS844_RNA_GGACCC_L002_R2_006.fastq.gz	FS844-RNA
ERR1664686	SAMEA4473426	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664686/FS848_RNA_TTCAGC_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664686/FS848_RNA_TTCAGC_L002_R2_001.fastq.gz	FS848-RNA
ERR1664687	SAMEA4473426	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664687/FS848_RNA_TTCAGC_L002_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664687/FS848_RNA_TTCAGC_L002_R2_003.fastq.gz	FS848-RNA
ERR1664702	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664702/FS852_CCTTCA_L001_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664702/FS852_CCTTCA_L001_R2_005.fastq.gz	FS852-RNA
ERR1664703	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664703/FS852_CCTTCA_L001_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664703/FS852_CCTTCA_L001_R2_007.fastq.gz	FS852-RNA
ERR1664704	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664704/FS852_CCTTCA_L001_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664704/FS852_CCTTCA_L001_R2_002.fastq.gz	FS852-RNA
ERR1664705	SAMEA4473428	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664705/FS852_CCTTCA_L001_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664705/FS852_CCTTCA_L001_R2_004.fastq.gz	FS852-RNA
ERR1664707	SAMEA4473429	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664707/FS854_GGACCC_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664707/FS854_GGACCC_L001_R2_001.fastq.gz	FS854-RNA
ERR1664709	SAMEA4473429	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664709/FS854_GGACCC_L001_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664709/FS854_GGACCC_L001_R2_003.fastq.gz	FS854-RNA
ERR1664710	SAMEA4473429	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664710/FS854_GGACCC_L001_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664710/FS854_GGACCC_L001_R2_004.fastq.gz	FS854-RNA
ERR1664724	SAMEA4473432	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664724/FS879_RNA_AAGACG_L002_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664724/FS879_RNA_AAGACG_L002_R2_004.fastq.gz	FS879-RNA
ERR1664725	SAMEA4473432	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664725/FS879_RNA_AAGACG_L002_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664725/FS879_RNA_AAGACG_L002_R2_006.fastq.gz	FS879-RNA
ERR1664726	SAMEA4473433	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664726/FS881_RNA_CCTCGG_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664726/FS881_RNA_CCTCGG_L002_R2_001.fastq.gz	FS881-RNA
ERR5957044	SAMEA8800960	155863	Methanothermococcus okinawensis	ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957044/MidCaymanRise_DCO_Methanothermococcus_SAGs-C09-QUALITY_PASSED_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR595/ERR5957044/MidCaymanRise_DCO_Methanothermococcus_SAGs-C09-QUALITY_PASSED_R2.fastq.gz	SCGC AD-155-C09
ERR1662183	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662183/FS841_AAGGGA_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662183/FS841_AAGGGA_L005_R2_001.fastq.gz	FS841
ERR1662185	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662185/FS841_AAGGGA_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662185/FS841_AAGGGA_L006_R2_004.fastq.gz	FS841
ERR1662188	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662188/FS841_AAGGGA_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662188/FS841_AAGGGA_L005_R2_002.fastq.gz	FS841
ERR1662189	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662189/FS841_AAGGGA_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662189/FS841_AAGGGA_L006_R2_001.fastq.gz	FS841
ERR1662190	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662190/FS841_AAGGGA_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662190/FS841_AAGGGA_L006_R2_005.fastq.gz	FS841
ERR1662191	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662191/FS841_AAGGGA_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662191/FS841_AAGGGA_L003_R2_003.fastq.gz	FS841
ERR1662192	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662192/FS841_AAGGGA_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662192/FS841_AAGGGA_L004_R2_004.fastq.gz	FS841
ERR1662198	SAMEA4470834	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662198/FS841_AAGGGA_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662198/FS841_AAGGGA_L006_R2_003.fastq.gz	FS841
ERR1662199	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662199/FS849_CCTTCA_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662199/FS849_CCTTCA_L003_R2_001.fastq.gz	FS849
ERR1662202	SAMEA4470838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662202/FS849_CCTTCA_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662202/FS849_CCTTCA_L003_R2_002.fastq.gz	FS849
ERR1662212	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662212/FS851_GGACCC_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662212/FS851_GGACCC_L003_R2_002.fastq.gz	FS851
ERR1662214	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662214/FS851_GGACCC_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662214/FS851_GGACCC_L005_R2_005.fastq.gz	FS851
ERR1662218	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662218/FS851_GGACCC_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662218/FS851_GGACCC_L005_R2_006.fastq.gz	FS851
ERR1662219	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662219/FS851_GGACCC_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662219/FS851_GGACCC_L006_R2_006.fastq.gz	FS851
ERR1662223	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662223/FS851_GGACCC_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662223/FS851_GGACCC_L006_R2_007.fastq.gz	FS851
ERR1662224	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662224/FS851_GGACCC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662224/FS851_GGACCC_L004_R2_001.fastq.gz	FS851
ERR1662227	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662227/FS851_GGACCC_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662227/FS851_GGACCC_L004_R2_002.fastq.gz	FS851
ERR1662228	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662228/FS851_GGACCC_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662228/FS851_GGACCC_L005_R2_002.fastq.gz	FS851
ERR1662232	SAMEA4470839	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662232/FS851_GGACCC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662232/FS851_GGACCC_L006_R2_003.fastq.gz	FS851
ERR1662233	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662233/FS852_TTCAGC_L003_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662233/FS852_TTCAGC_L003_R2_001.fastq.gz	FS852
ERR1662234	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662234/FS852_TTCAGC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662234/FS852_TTCAGC_L004_R2_001.fastq.gz	FS852
ERR1662240	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662240/FS852_TTCAGC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662240/FS852_TTCAGC_L006_R2_002.fastq.gz	FS852
ERR1662241	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662241/FS852_TTCAGC_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662241/FS852_TTCAGC_L003_R2_003.fastq.gz	FS852
ERR1662242	SAMEA4470840	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662242/FS852_TTCAGC_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662242/FS852_TTCAGC_L004_R2_003.fastq.gz	FS852
ERR1662247	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662247/FS866_TTCGCT_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662247/FS866_TTCGCT_L005_R2_001.fastq.gz	FS866
ERR1662249	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662249/FS866_TTCGCT_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662249/FS866_TTCGCT_L003_R2_002.fastq.gz	FS866
ERR1662252	SAMEA4470843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662252/FS866_TTCGCT_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662252/FS866_TTCGCT_L003_R2_003.fastq.gz	FS866
ERR1662257	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662257/FS872_AAGACG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662257/FS872_AAGACG_L005_R2_002.fastq.gz	FS872
ERR1662258	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662258/FS872_AAGACG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662258/FS872_AAGACG_L006_R2_002.fastq.gz	FS872
ERR1662259	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662259/FS872_AAGACG_L003_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662259/FS872_AAGACG_L003_R2_002.fastq.gz	FS872
ERR1662261	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662261/FS872_AAGACG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662261/FS872_AAGACG_L005_R2_003.fastq.gz	FS872
ERR1662262	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662262/FS872_AAGACG_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662262/FS872_AAGACG_L006_R2_003.fastq.gz	FS872
ERR1662263	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662263/FS872_AAGACG_L003_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662263/FS872_AAGACG_L003_R2_003.fastq.gz	FS872
ERR1662264	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662264/FS872_AAGACG_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662264/FS872_AAGACG_L004_R2_004.fastq.gz	FS872
ERR1662265	SAMEA4470844	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662265/FS872_AAGACG_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662265/FS872_AAGACG_L005_R2_004.fastq.gz	FS872
ERR1662275	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662275/FS874_CCTCGG_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662275/FS874_CCTCGG_L004_R2_004.fastq.gz	FS874
ERR1662276	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662276/FS874_CCTCGG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662276/FS874_CCTCGG_L005_R2_003.fastq.gz	FS874
ERR1662277	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662277/FS874_CCTCGG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662277/FS874_CCTCGG_L006_R2_002.fastq.gz	FS874
ERR1662279	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662279/FS874_CCTCGG_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662279/FS874_CCTCGG_L004_R2_005.fastq.gz	FS874
ERR1662282	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662282/FS874_CCTCGG_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662282/FS874_CCTCGG_L004_R2_001.fastq.gz	FS874
ERR1662283	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662283/FS874_CCTCGG_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662283/FS874_CCTCGG_L004_R2_006.fastq.gz	FS874
ERR1662286	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662286/FS874_CCTCGG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662286/FS874_CCTCGG_L004_R2_002.fastq.gz	FS874
ERR1662288	SAMEA4470845	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662288/FS874_CCTCGG_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662288/FS874_CCTCGG_L005_R2_006.fastq.gz	FS874
ERR1662291	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662291/FS877_GGATGT_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662291/FS877_GGATGT_L004_R2_005.fastq.gz	FS877
ERR1662300	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662300/FS877_GGATGT_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662300/FS877_GGATGT_L005_R2_006.fastq.gz	FS877
ERR1662308	SAMEA4470846	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662308/FS877_GGATGT_L005_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662308/FS877_GGATGT_L005_R2_008.fastq.gz	FS877
