run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR1662408	PRJEB15541	SAMEA4470835	ERX1732729	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662408/ERR1662408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662408/ERR1662408_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662408/run1_FS842_GGACCC_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662408/run1_FS842_GGACCC_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662408	
ERR1662421	PRJEB15541	SAMEA4470836	ERX1732742	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662421/ERR1662421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662421/ERR1662421_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662421/run2_FS844_TTCAGC_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662421/run2_FS844_TTCAGC_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662421	
ERR1662430	PRJEB15541	SAMEA4470836	ERX1732751	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662430/ERR1662430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662430/ERR1662430_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662430/run2_FS844_TTCAGC_L004_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662430/run2_FS844_TTCAGC_L004_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662430	
ERR1662436	PRJEB15541	SAMEA4470836	ERX1732757	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662436/ERR1662436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662436/ERR1662436_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662436/run2_FS844_TTCAGC_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662436/run2_FS844_TTCAGC_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662436	
ERR1662439	PRJEB15541	SAMEA4470836	ERX1732760	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662439/ERR1662439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662439/ERR1662439_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662439/run2_FS844_TTCAGC_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662439/run2_FS844_TTCAGC_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662439	
ERR1662442	PRJEB15541	SAMEA4470836	ERX1732763	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662442/ERR1662442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662442/ERR1662442_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662442/run2_FS844_TTCAGC_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662442/run2_FS844_TTCAGC_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662442	
ERR1662444	PRJEB15541	SAMEA4470837	ERX1732765	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662444/ERR1662444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662444/ERR1662444_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662444/run2_FS848_AAGACG_L004_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662444/run2_FS848_AAGACG_L004_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662444	
ERR1662447	PRJEB15541	SAMEA4470837	ERX1732768	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662447/ERR1662447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662447/ERR1662447_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662447/run1_FS848_AAGACG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662447/run1_FS848_AAGACG_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662447	
ERR1662448	PRJEB15541	SAMEA4470837	ERX1732769	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662448/ERR1662448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662448/ERR1662448_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662448/run2_FS848_AAGACG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662448/run2_FS848_AAGACG_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662448	
ERR1662449	PRJEB15541	SAMEA4470837	ERX1732770	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662449/ERR1662449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662449/ERR1662449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662449/run2_FS848_AAGACG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662449/run2_FS848_AAGACG_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662449	
ERR1662453	PRJEB15541	SAMEA4470837	ERX1732774	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662453/ERR1662453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662453/ERR1662453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662453/run2_FS848_AAGACG_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662453/run2_FS848_AAGACG_L005_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662453	
ERR1662454	PRJEB15541	SAMEA4470837	ERX1732775	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662454/ERR1662454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662454/ERR1662454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662454/run2_FS848_AAGACG_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662454/run2_FS848_AAGACG_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662454	
ERR1662457	PRJEB15541	SAMEA4470837	ERX1732778	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662457/ERR1662457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662457/ERR1662457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662457/run2_FS848_AAGACG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662457/run2_FS848_AAGACG_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662457	
ERR1662460	PRJEB15541	SAMEA4470837	ERX1732781	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662460/ERR1662460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662460/ERR1662460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662460/run2_FS848_AAGACG_L004_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662460/run2_FS848_AAGACG_L004_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662460	
ERR1662462	PRJEB15541	SAMEA4470837	ERX1732783	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662462/ERR1662462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662462/ERR1662462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662462/run2_FS848_AAGACG_L006_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662462/run2_FS848_AAGACG_L006_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662462	
ERR1662467	PRJEB15541	SAMEA4470841	ERX1732788	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662467/ERR1662467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662467/ERR1662467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662467/run2_FS854_CCTCGG_L004_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662467/run2_FS854_CCTCGG_L004_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662467	
ERR1662468	PRJEB15541	SAMEA4470841	ERX1732789	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662468/ERR1662468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR1662468/ERR1662468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662468/run2_FS854_CCTCGG_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662468/run2_FS854_CCTCGG_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/008/ERR1662468	
ERR1662469	PRJEB15541	SAMEA4470841	ERX1732790	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662469/ERR1662469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662469/ERR1662469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662469/run2_FS854_CCTCGG_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662469/run2_FS854_CCTCGG_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662469	
ERR1662470	PRJEB15541	SAMEA4470841	ERX1732791	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662470/ERR1662470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662470/ERR1662470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662470/run1_FS854_CCTCGG_L006_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662470/run1_FS854_CCTCGG_L006_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662470	
ERR1662475	PRJEB15541	SAMEA4470841	ERX1732796	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662475/ERR1662475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662475/ERR1662475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662475/run2_FS854_CCTCGG_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662475/run2_FS854_CCTCGG_L004_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662475	
ERR1662476	PRJEB15541	SAMEA4470841	ERX1732797	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662476/ERR1662476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662476/ERR1662476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662476/run2_FS854_CCTCGG_L005_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662476/run2_FS854_CCTCGG_L005_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662476	
ERR1662480	PRJEB15541	SAMEA4470841	ERX1732801	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662480/ERR1662480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662480/ERR1662480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662480/run2_FS854_CCTCGG_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662480/run2_FS854_CCTCGG_L005_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662480	
ERR1662482	PRJEB15541	SAMEA4470841	ERX1732803	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662482/ERR1662482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662482/ERR1662482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662482/run1_FS854_CCTCGG_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662482/run1_FS854_CCTCGG_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662482	
ERR1662484	PRJEB15541	SAMEA4470841	ERX1732805	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662484/ERR1662484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662484/ERR1662484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662484/run2_FS854_CCTCGG_L005_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662484/run2_FS854_CCTCGG_L005_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662484	
ERR1662485	PRJEB15541	SAMEA4470841	ERX1732806	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662485/ERR1662485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662485/ERR1662485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662485/run2_FS854_CCTCGG_L006_R1_007.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662485/run2_FS854_CCTCGG_L006_R2_007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662485	
ERR1662487	PRJEB15541	SAMEA4470841	ERX1732808	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662487/ERR1662487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662487/ERR1662487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662487/run2_FS854_CCTCGG_L004_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662487/run2_FS854_CCTCGG_L004_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662487	
ERR1662493	PRJEB15541	SAMEA4470841	ERX1732814	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662493/ERR1662493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/003/ERR1662493/ERR1662493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662493/run2_FS854_CCTCGG_L006_R1_009.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662493/run2_FS854_CCTCGG_L006_R2_009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/003/ERR1662493	
ERR1662495	PRJEB15541	SAMEA4470841	ERX1732816	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662495/ERR1662495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/005/ERR1662495/ERR1662495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662495/run2_FS854_CCTCGG_L004_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662495/run2_FS854_CCTCGG_L004_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/005/ERR1662495	
ERR1662496	PRJEB15541	SAMEA4470841	ERX1732817	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662496/ERR1662496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662496/ERR1662496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662496/run2_FS854_CCTCGG_L005_R1_010.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662496/run2_FS854_CCTCGG_L005_R2_010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662496	
ERR1662499	PRJEB15541	SAMEA4470841	ERX1732820	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662499/ERR1662499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662499/ERR1662499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662499/run2_FS854_CCTCGG_L005_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662499/run2_FS854_CCTCGG_L005_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662499	
ERR1662500	PRJEB15541	SAMEA4470841	ERX1732821	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662500/ERR1662500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662500/ERR1662500_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662500/run2_FS854_CCTCGG_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662500/run2_FS854_CCTCGG_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662500	
ERR1662502	PRJEB15541	SAMEA4470841	ERX1732823	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662502/ERR1662502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662502/ERR1662502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662502/run2_FS854_CCTCGG_L005_R1_002.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662502/run2_FS854_CCTCGG_L005_R2_002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662502	
ERR1662507	PRJEB15541	SAMEA4470842	ERX1732828	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662507/ERR1662507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662507/ERR1662507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662507/run2_FS856_GGATGT_L006_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662507/run2_FS856_GGATGT_L006_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662507	
ERR1662510	PRJEB15541	SAMEA4470842	ERX1732831	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662510/ERR1662510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662510/ERR1662510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662510/run2_FS856_GGATGT_L005_R1_003.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662510/run2_FS856_GGATGT_L005_R2_003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662510	
ERR1662514	PRJEB15541	SAMEA4470842	ERX1732835	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662514/ERR1662514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/004/ERR1662514/ERR1662514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662514/run2_FS856_GGATGT_L005_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662514/run2_FS856_GGATGT_L005_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/004/ERR1662514	
ERR1662516	PRJEB15541	SAMEA4470842	ERX1732837	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662516/ERR1662516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1662516/ERR1662516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662516/run1_FS856_GGATGT_L006_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662516/run1_FS856_GGATGT_L006_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1662516	
ERR1662517	PRJEB15541	SAMEA4470842	ERX1732838	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662517/ERR1662517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR1662517/ERR1662517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662517/run2_FS856_GGATGT_L004_R1_004.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662517/run2_FS856_GGATGT_L004_R2_004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/007/ERR1662517	
ERR1662520	PRJEB15541	SAMEA4470842	ERX1732841	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662520/ERR1662520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662520/ERR1662520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662520/run1_FS856_GGATGT_L006_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662520/run1_FS856_GGATGT_L006_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662520	
ERR1662521	PRJEB15541	SAMEA4470842	ERX1732842	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662521/ERR1662521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/001/ERR1662521/ERR1662521_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662521/run2_FS856_GGATGT_L004_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662521/run2_FS856_GGATGT_L004_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/001/ERR1662521	
ERR1662522	PRJEB15541	SAMEA4470842	ERX1732843	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662522/ERR1662522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/002/ERR1662522/ERR1662522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662522/run2_FS856_GGATGT_L005_R1_006.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662522/run2_FS856_GGATGT_L005_R2_006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/002/ERR1662522	
ERR1662529	PRJEB15541	SAMEA4470842	ERX1732850	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662529/ERR1662529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR1662529/ERR1662529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662529/run2_FS856_GGATGT_L006_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662529/run2_FS856_GGATGT_L006_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/009/ERR1662529	
ERR1662530	PRJEB15541	SAMEA4470842	ERX1732851	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662530/ERR1662530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/000/ERR1662530/ERR1662530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662530/run1_FS856_GGATGT_L006_R1_008.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1662530/run1_FS856_GGATGT_L006_R2_008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/000/ERR1662530	
ERR1664676	PRJEB15541	SAMEA4473425	ERX1734987	652676	hydrothermal vent metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1664676/ERR1664676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR1664676/ERR1664676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664676/FS844_RNA_GGACCC_L002_R1_005.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR166/ERR1664676/FS844_RNA_GGACCC_L002_R2_005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR166/006/ERR1664676	
